accuracy,bath_type,bed_type,unit_type,checkin,cleanliness,communication,guest_satisfaction,is_superhost,latitude,location,longitude,num_baths,num_beds,num_guests,num_host_reviews,num_reviews,num_rooms,price,rating,response_time_shown,room_id,room_type,short_desc,value,url,site,sq_ft,min_nights,row_number,content
NA,NA,NA,House,NA,NA,NA,NA,NA,38.0493127,NA,-78.5000998,NA,3,6,NA,4,NA,650,NA,NA,1399878,NA,NA,NA,https://www.vrbo.com/1399878,VRBO,3900,2,286,"<a href='https://www.vrbo.com/1399878'>VRBO--1399878</a>
<br>
row-num:286"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.03050096,NA,-78.4954016,2,4,8,NA,8,NA,455,4.9,NA,7160450ha,NA,NA,NA,https://www.vrbo.com/7160450ha,VRBO,2064,23,287,"<a href='https://www.vrbo.com/7160450ha'>VRBO--7160450ha</a>
<br>
row-num:287"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.02020074,NA,-78.45960671,2,3,6,NA,7,NA,609,3.9,NA,7160482ha,NA,NA,NA,https://www.vrbo.com/7160482ha,VRBO,2200,23,288,"<a href='https://www.vrbo.com/7160482ha'>VRBO--7160482ha</a>
<br>
row-num:288"
NA,NA,NA,Condo,NA,NA,NA,NA,NA,38.03219656,NA,-78.48603674,2,1,4,NA,4,NA,203,NA,NA,7160480ha,NA,NA,NA,https://www.vrbo.com/7160480ha,VRBO,890,23,289,"<a href='https://www.vrbo.com/7160480ha'>VRBO--7160480ha</a>
<br>
row-num:289"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.03103862,NA,-78.47352079,2,4,7,NA,14,NA,279,4.4,NA,921632ha,NA,NA,NA,https://www.vrbo.com/921632ha,VRBO,1564,23,290,"<a href='https://www.vrbo.com/921632ha'>VRBO--921632ha</a>
<br>
row-num:290"
NA,NA,NA,Hotel,NA,NA,NA,NA,NA,38.03307084,NA,-78.48766006,NA,1,2,NA,NA,NA,190,NA,NA,7160444ha,NA,NA,NA,https://www.vrbo.com/7160444ha,VRBO,253,NA,291,"<a href='https://www.vrbo.com/7160444ha'>VRBO--7160444ha</a>
<br>
row-num:291"
NA,NA,NA,Cottage,NA,NA,NA,NA,NA,38.0286989,NA,-78.4667803,2,4,5,NA,NA,NA,197,NA,NA,1727825,NA,NA,NA,https://www.vrbo.com/1727825,VRBO,1062,3,292,"<a href='https://www.vrbo.com/1727825'>VRBO--1727825</a>
<br>
row-num:292"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.03008,NA,-78.511601,2,3,6,NA,36,NA,400,4.9,NA,587223,NA,NA,NA,https://www.vrbo.com/587223,VRBO,1900,2,293,"<a href='https://www.vrbo.com/587223'>VRBO--587223</a>
<br>
row-num:293"
NA,NA,NA,Cottage,NA,NA,NA,NA,NA,38.017345,NA,-78.5166033,1,1,4,NA,12,NA,135,4.9,NA,1170096,NA,NA,NA,https://www.vrbo.com/1170096,VRBO,1000,23,294,"<a href='https://www.vrbo.com/1170096'>VRBO--1170096</a>
<br>
row-num:294"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.0413231,NA,-78.4610854,1,3,6,NA,10,NA,125,4.9,NA,1522722,NA,NA,NA,https://www.vrbo.com/1522722,VRBO,1000,2,295,"<a href='https://www.vrbo.com/1522722'>VRBO--1522722</a>
<br>
row-num:295"
NA,NA,NA,Studio,NA,NA,NA,NA,NA,38.0555732,NA,-78.4609188,1,1,2,NA,8,NA,104,4.8,NA,4999603ha,NA,NA,NA,https://www.vrbo.com/4999603ha,VRBO,300,1 night,296,"<a href='https://www.vrbo.com/4999603ha'>VRBO--4999603ha</a>
<br>
row-num:296"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.0477656,NA,-78.4937298,2,3,6,NA,NA,NA,600,NA,NA,1899947,NA,NA,NA,https://www.vrbo.com/1899947,VRBO,0,2,297,"<a href='https://www.vrbo.com/1899947'>VRBO--1899947</a>
<br>
row-num:297"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.0261075,NA,-78.4661586,2,2,6,NA,NA,NA,186,NA,NA,1883930,NA,NA,NA,https://www.vrbo.com/1883930,VRBO,1600,23,298,"<a href='https://www.vrbo.com/1883930'>VRBO--1883930</a>
<br>
row-num:298"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.01512834,NA,-78.47126853,2,3,6,NA,NA,NA,175,NA,NA,1845679,NA,NA,NA,https://www.vrbo.com/1845679,VRBO,0,2,299,"<a href='https://www.vrbo.com/1845679'>VRBO--1845679</a>
<br>
row-num:299"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.03742389,NA,-78.45881205,2,2,4,NA,3,NA,310,NA,NA,7160437ha,NA,NA,NA,https://www.vrbo.com/7160437ha,VRBO,15220,23,300,"<a href='https://www.vrbo.com/7160437ha'>VRBO--7160437ha</a>
<br>
row-num:300"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.0223169,NA,-78.4990384,2,4,10,NA,17,NA,150,4.3,NA,1169611,NA,NA,NA,https://www.vrbo.com/1169611,VRBO,2300,2,301,"<a href='https://www.vrbo.com/1169611'>VRBO--1169611</a>
<br>
row-num:301"
NA,NA,NA,Bed And Breakfast,NA,NA,NA,NA,NA,38.0248146,NA,-78.4690158,1,2,6,NA,NA,NA,200,NA,NA,9371995ha,NA,NA,NA,https://www.vrbo.com/9371995ha,VRBO,0,1 night,302,"<a href='https://www.vrbo.com/9371995ha'>VRBO--9371995ha</a>
<br>
row-num:302"
NA,NA,NA,Condo,NA,NA,NA,NA,NA,38.03393809,NA,-78.4775205,1,1,4,NA,NA,NA,212,NA,NA,7160469ha,NA,NA,NA,https://www.vrbo.com/7160469ha,VRBO,950,23,303,"<a href='https://www.vrbo.com/7160469ha'>VRBO--7160469ha</a>
<br>
row-num:303"
NA,NA,NA,Condo,NA,NA,NA,NA,NA,38.02922893,NA,-78.48251746,NA,1,4,NA,NA,NA,220,NA,NA,7160481ha,NA,NA,NA,https://www.vrbo.com/7160481ha,VRBO,890,NA,304,"<a href='https://www.vrbo.com/7160481ha'>VRBO--7160481ha</a>
<br>
row-num:304"
NA,NA,NA,Cottage,NA,NA,NA,NA,NA,38.04902444,NA,-78.53070772,2,2,4,NA,23,NA,229,5,NA,1196803,NA,NA,NA,https://www.vrbo.com/1196803,VRBO,0,2,305,"<a href='https://www.vrbo.com/1196803'>VRBO--1196803</a>
<br>
row-num:305"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.066228,NA,-78.4946545,NA,3,6,NA,4,NA,275,NA,NA,1757634,NA,NA,NA,https://www.vrbo.com/1757634,VRBO,0,2,306,"<a href='https://www.vrbo.com/1757634'>VRBO--1757634</a>
<br>
row-num:306"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.03951311,NA,-78.45585163,1,1,4,NA,NA,NA,121,NA,NA,9279561ha,NA,NA,NA,https://www.vrbo.com/9279561ha,VRBO,0,12,307,"<a href='https://www.vrbo.com/9279561ha'>VRBO--9279561ha</a>
<br>
row-num:307"
NA,NA,NA,Cottage,NA,NA,NA,NA,NA,38.05556,NA,-78.4601,1,1,4,NA,2,NA,95,NA,NA,7443310ha,NA,NA,NA,https://www.vrbo.com/7443310ha,VRBO,1100,23,308,"<a href='https://www.vrbo.com/7443310ha'>VRBO--7443310ha</a>
<br>
row-num:308"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.02426149,NA,-78.52078002,1,2,4,NA,6,NA,118,4.8,NA,1179869,NA,NA,NA,https://www.vrbo.com/1179869,VRBO,800,2,309,"<a href='https://www.vrbo.com/1179869'>VRBO--1179869</a>
<br>
row-num:309"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.03781097,NA,-78.50838033,NA,4,8,NA,5,NA,640,5,NA,7160440ha,NA,NA,NA,https://www.vrbo.com/7160440ha,VRBO,3830,23,310,"<a href='https://www.vrbo.com/7160440ha'>VRBO--7160440ha</a>
<br>
row-num:310"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.03390168,NA,-78.47147558,NA,5,14,NA,16,NA,703,4.8,NA,1050016,NA,NA,NA,https://www.vrbo.com/1050016,VRBO,5000,24,311,"<a href='https://www.vrbo.com/1050016'>VRBO--1050016</a>
<br>
row-num:311"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.02166805,NA,-78.4713566,1,1,3,NA,NA,NA,98,NA,NA,1293096,NA,NA,NA,https://www.vrbo.com/1293096,VRBO,0,1 night,312,"<a href='https://www.vrbo.com/1293096'>VRBO--1293096</a>
<br>
row-num:312"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.0420052,NA,-78.4855244,4,3,6,NA,NA,NA,110,NA,NA,887368,NA,NA,NA,https://www.vrbo.com/887368,VRBO,3000,5,313,"<a href='https://www.vrbo.com/887368'>VRBO--887368</a>
<br>
row-num:313"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.04132037,NA,-78.50885115,2,3,6,NA,NA,NA,417,NA,NA,9165054ha,NA,NA,NA,https://www.vrbo.com/9165054ha,VRBO,0,23,314,"<a href='https://www.vrbo.com/9165054ha'>VRBO--9165054ha</a>
<br>
row-num:314"
NA,NA,NA,Cottage,NA,NA,NA,NA,NA,38.05586,NA,-78.4598,1,1,2,NA,NA,NA,95,NA,NA,9251460ha,NA,NA,NA,https://www.vrbo.com/9251460ha,VRBO,1100,23,315,"<a href='https://www.vrbo.com/9251460ha'>VRBO--9251460ha</a>
<br>
row-num:315"
NA,NA,NA,Condo,NA,NA,NA,NA,NA,38.06718587,NA,-78.49804951,1,2,6,NA,40,NA,145,4.5,NA,505005,NA,NA,NA,https://www.vrbo.com/505005,VRBO,860,2,316,"<a href='https://www.vrbo.com/505005'>VRBO--505005</a>
<br>
row-num:316"
NA,NA,NA,Apartment,NA,NA,NA,NA,NA,38.0291577,NA,-78.493354,1,1,4,NA,NA,NA,85,NA,NA,1188958,NA,NA,NA,https://www.vrbo.com/1188958,VRBO,0,7,317,"<a href='https://www.vrbo.com/1188958'>VRBO--1188958</a>
<br>
row-num:317"
NA,NA,NA,Studio,NA,NA,NA,NA,NA,38.04379626,NA,-78.49801678,1,1,3,NA,NA,NA,357,NA,NA,7186080ha,NA,NA,NA,https://www.vrbo.com/7186080ha,VRBO,550,13,318,"<a href='https://www.vrbo.com/7186080ha'>VRBO--7186080ha</a>
<br>
row-num:318"
NA,NA,NA,Apartment,NA,NA,NA,NA,NA,38.02721491,NA,-78.51269038,1,2,6,NA,NA,NA,250,NA,NA,4961946ha,NA,NA,NA,https://www.vrbo.com/4961946ha,VRBO,0,2,319,"<a href='https://www.vrbo.com/4961946ha'>VRBO--4961946ha</a>
<br>
row-num:319"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.01488026,NA,-78.50952075,3,4,8,NA,10,NA,484,5,NA,4463796ha,NA,NA,NA,https://www.vrbo.com/4463796ha,VRBO,2500,23,320,"<a href='https://www.vrbo.com/4463796ha'>VRBO--4463796ha</a>
<br>
row-num:320"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.04115276,NA,-78.49745731,3,4,10,NA,NA,NA,1092,NA,NA,1864784,NA,NA,NA,https://www.vrbo.com/1864784,VRBO,2000,2,321,"<a href='https://www.vrbo.com/1864784'>VRBO--1864784</a>
<br>
row-num:321"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.04848588,NA,-78.49210186,5,5,10,NA,10,NA,693,4.9,NA,4639060ha,NA,NA,NA,https://www.vrbo.com/4639060ha,VRBO,4424,23,322,"<a href='https://www.vrbo.com/4639060ha'>VRBO--4639060ha</a>
<br>
row-num:322"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.0519252,NA,-78.53277234,NA,2,6,NA,9,NA,349,4.6,NA,928312ha,NA,NA,NA,https://www.vrbo.com/928312ha,VRBO,1700,NA,323,"<a href='https://www.vrbo.com/928312ha'>VRBO--928312ha</a>
<br>
row-num:323"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.05150803,NA,-78.46479281,4,5,22,NA,38,NA,1054,5,NA,1066482,NA,NA,NA,https://www.vrbo.com/1066482,VRBO,5500,13,324,"<a href='https://www.vrbo.com/1066482'>VRBO--1066482</a>
<br>
row-num:324"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.04491594,NA,-78.46257805,1,1,4,NA,NA,NA,188,NA,NA,7388326ha,NA,NA,NA,https://www.vrbo.com/7388326ha,VRBO,0,23,325,"<a href='https://www.vrbo.com/7388326ha'>VRBO--7388326ha</a>
<br>
row-num:325"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.0439077,NA,-78.4984449,4,5,12,NA,6,NA,884,4.5,NA,4290348ha,NA,NA,NA,https://www.vrbo.com/4290348ha,VRBO,7000,24,326,"<a href='https://www.vrbo.com/4290348ha'>VRBO--4290348ha</a>
<br>
row-num:326"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.027752,NA,-78.517177,NA,4,8,NA,NA,NA,482,NA,NA,1827199,NA,NA,NA,https://www.vrbo.com/1827199,VRBO,0,23,327,"<a href='https://www.vrbo.com/1827199'>VRBO--1827199</a>
<br>
row-num:327"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.015243,NA,-78.509534,NA,4,10,NA,26,NA,483,4.9,NA,3728982ha,NA,NA,NA,https://www.vrbo.com/3728982ha,VRBO,3300,23,328,"<a href='https://www.vrbo.com/3728982ha'>VRBO--3728982ha</a>
<br>
row-num:328"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.064106,NA,-78.531949,NA,5,10,NA,46,NA,600,5,NA,178806ha,NA,NA,NA,https://www.vrbo.com/178806ha,VRBO,3900,35,329,"<a href='https://www.vrbo.com/178806ha'>VRBO--178806ha</a>
<br>
row-num:329"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.01888756,NA,-78.49559205,NA,4,12,NA,NA,NA,437,NA,NA,1693143,NA,NA,NA,https://www.vrbo.com/1693143,VRBO,2100,2,330,"<a href='https://www.vrbo.com/1693143'>VRBO--1693143</a>
<br>
row-num:330"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.03892332,NA,-78.47788006,1,2,4,NA,NA,NA,166,NA,NA,1875503,NA,NA,NA,https://www.vrbo.com/1875503,VRBO,0,1 night,331,"<a href='https://www.vrbo.com/1875503'>VRBO--1875503</a>
<br>
row-num:331"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.04660758,NA,-78.49709141,2,3,6,NA,NA,NA,395,NA,NA,1884915,NA,NA,NA,https://www.vrbo.com/1884915,VRBO,2620,2,332,"<a href='https://www.vrbo.com/1884915'>VRBO--1884915</a>
<br>
row-num:332"
NA,NA,NA,Apartment,NA,NA,NA,NA,NA,38.02730245,NA,-78.47924714,1,1,2,NA,NA,NA,261,NA,NA,9272721ha,NA,NA,NA,https://www.vrbo.com/9272721ha,VRBO,0,23,333,"<a href='https://www.vrbo.com/9272721ha'>VRBO--9272721ha</a>
<br>
row-num:333"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.02819713,NA,-78.50559252,2,2,4,NA,4,NA,249,NA,NA,7494151ha,NA,NA,NA,https://www.vrbo.com/7494151ha,VRBO,1000,23,334,"<a href='https://www.vrbo.com/7494151ha'>VRBO--7494151ha</a>
<br>
row-num:334"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.033807,NA,-78.47343,2,3,6,NA,4,NA,366,NA,NA,1597579,NA,NA,NA,https://www.vrbo.com/1597579,VRBO,0,23,335,"<a href='https://www.vrbo.com/1597579'>VRBO--1597579</a>
<br>
row-num:335"
NA,NA,NA,Apartment,NA,NA,NA,NA,NA,38.02558472,NA,-78.47761293,1,1,2,NA,NA,NA,160,NA,NA,9165074ha,NA,NA,NA,https://www.vrbo.com/9165074ha,VRBO,897,13,336,"<a href='https://www.vrbo.com/9165074ha'>VRBO--9165074ha</a>
<br>
row-num:336"
NA,NA,NA,Apartment,NA,NA,NA,NA,NA,38.02383598,NA,-78.48068996,1,1,2,NA,NA,NA,162,NA,NA,9165078ha,NA,NA,NA,https://www.vrbo.com/9165078ha,VRBO,464,13,337,"<a href='https://www.vrbo.com/9165078ha'>VRBO--9165078ha</a>
<br>
row-num:337"
NA,NA,NA,Apartment,NA,NA,NA,NA,NA,38.0247148,NA,-78.47894051,NA,1,2,NA,NA,NA,153,NA,NA,9165073ha,NA,NA,NA,https://www.vrbo.com/9165073ha,VRBO,464,NA,338,"<a href='https://www.vrbo.com/9165073ha'>VRBO--9165073ha</a>
<br>
row-num:338"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.03490323,NA,-78.47127919,NA,1,2,NA,NA,NA,192,NA,NA,9165067ha,NA,NA,NA,https://www.vrbo.com/9165067ha,VRBO,850,NA,339,"<a href='https://www.vrbo.com/9165067ha'>VRBO--9165067ha</a>
<br>
row-num:339"
NA,NA,NA,Apartment,NA,NA,NA,NA,NA,38.02595114,NA,-78.47486521,NA,1,2,NA,NA,NA,154,NA,NA,9165072ha,NA,NA,NA,https://www.vrbo.com/9165072ha,VRBO,391,NA,340,"<a href='https://www.vrbo.com/9165072ha'>VRBO--9165072ha</a>
<br>
row-num:340"
NA,NA,NA,Apartment,NA,NA,NA,NA,NA,38.02642351,NA,-78.47429893,1,1,2,NA,NA,NA,189,NA,NA,9165077ha,NA,NA,NA,https://www.vrbo.com/9165077ha,VRBO,536,13,341,"<a href='https://www.vrbo.com/9165077ha'>VRBO--9165077ha</a>
<br>
row-num:341"
NA,NA,NA,Apartment,NA,NA,NA,NA,NA,38.02438181,NA,-78.47475573,1,1,2,NA,NA,NA,174,NA,NA,9165062ha,NA,NA,NA,https://www.vrbo.com/9165062ha,VRBO,480,13,342,"<a href='https://www.vrbo.com/9165062ha'>VRBO--9165062ha</a>
<br>
row-num:342"
NA,NA,NA,Apartment,NA,NA,NA,NA,NA,38.0248116,NA,-78.47377689,NA,1,2,NA,NA,NA,132,NA,NA,9165055ha,NA,NA,NA,https://www.vrbo.com/9165055ha,VRBO,433,NA,343,"<a href='https://www.vrbo.com/9165055ha'>VRBO--9165055ha</a>
<br>
row-num:343"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.02414825,NA,-78.49182293,1,1,4,NA,16,NA,189,4.3,NA,237611ha,NA,NA,NA,https://www.vrbo.com/237611ha,VRBO,844,23,344,"<a href='https://www.vrbo.com/237611ha'>VRBO--237611ha</a>
<br>
row-num:344"
NA,NA,NA,Cottage,NA,NA,NA,NA,NA,38.026869,NA,-78.518238,1,2,5,NA,49,NA,167,4.9,NA,655823,NA,NA,NA,https://www.vrbo.com/655823,VRBO,1050,13,345,"<a href='https://www.vrbo.com/655823'>VRBO--655823</a>
<br>
row-num:345"
NA,NA,NA,Hotel,NA,NA,NA,NA,NA,38.03149294,NA,-78.48122104,1,1,2,NA,2,NA,172,NA,NA,7160442ha,NA,NA,NA,https://www.vrbo.com/7160442ha,VRBO,225,13,346,"<a href='https://www.vrbo.com/7160442ha'>VRBO--7160442ha</a>
<br>
row-num:346"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.02367975,NA,-78.47834214,3,3,6,NA,10,NA,343,4.8,NA,7160483ha,NA,NA,NA,https://www.vrbo.com/7160483ha,VRBO,3150,23,347,"<a href='https://www.vrbo.com/7160483ha'>VRBO--7160483ha</a>
<br>
row-num:347"
NA,NA,NA,Apartment,NA,NA,NA,NA,NA,38.02227501,NA,-78.47710394,1,1,2,NA,NA,NA,155,NA,NA,9165059ha,NA,NA,NA,https://www.vrbo.com/9165059ha,VRBO,571,13,348,"<a href='https://www.vrbo.com/9165059ha'>VRBO--9165059ha</a>
<br>
row-num:348"
NA,NA,NA,Apartment,NA,NA,NA,NA,NA,38.02646755,NA,-78.47048851,1,1,2,NA,NA,NA,165,NA,NA,9165071ha,NA,NA,NA,https://www.vrbo.com/9165071ha,VRBO,621,13,349,"<a href='https://www.vrbo.com/9165071ha'>VRBO--9165071ha</a>
<br>
row-num:349"
NA,NA,NA,Apartment,NA,NA,NA,NA,NA,38.02215514,NA,-78.47596418,1,1,2,NA,NA,NA,177,NA,NA,9165070ha,NA,NA,NA,https://www.vrbo.com/9165070ha,VRBO,480,13,350,"<a href='https://www.vrbo.com/9165070ha'>VRBO--9165070ha</a>
<br>
row-num:350"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.0312842,NA,-78.4788204,1,4,6,NA,13,NA,449,4.3,NA,960092,NA,NA,NA,https://www.vrbo.com/960092,VRBO,2000,2,351,"<a href='https://www.vrbo.com/960092'>VRBO--960092</a>
<br>
row-num:351"
NA,NA,NA,Studio,NA,NA,NA,NA,NA,38.027308,NA,-78.47537632,1,1,2,NA,2,NA,143,NA,NA,7160445ha,NA,NA,NA,https://www.vrbo.com/7160445ha,VRBO,0,23,352,"<a href='https://www.vrbo.com/7160445ha'>VRBO--7160445ha</a>
<br>
row-num:352"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.02741244,NA,-78.47518768,5,4,8,NA,35,NA,452,4.7,NA,326455ha,NA,NA,NA,https://www.vrbo.com/326455ha,VRBO,2960,23,353,"<a href='https://www.vrbo.com/326455ha'>VRBO--326455ha</a>
<br>
row-num:353"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.03068367,NA,-78.5091197,NA,3,8,NA,5,NA,430,4.8,NA,7388327ha,NA,NA,NA,https://www.vrbo.com/7388327ha,VRBO,3123,23,354,"<a href='https://www.vrbo.com/7388327ha'>VRBO--7388327ha</a>
<br>
row-num:354"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.027503,NA,-78.462371,2,3,8,NA,50,NA,140,4,NA,697200,NA,NA,NA,https://www.vrbo.com/697200,VRBO,0,2,355,"<a href='https://www.vrbo.com/697200'>VRBO--697200</a>
<br>
row-num:355"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.0259342,NA,-78.4657479,1,2,4,NA,39,NA,125,4.9,NA,1269877,NA,NA,NA,https://www.vrbo.com/1269877,VRBO,0,2,356,"<a href='https://www.vrbo.com/1269877'>VRBO--1269877</a>
<br>
row-num:356"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.029996,NA,-78.48872875,NA,2,5,NA,49,NA,175,4.8,NA,1006784,NA,NA,NA,https://www.vrbo.com/1006784,VRBO,995,24,357,"<a href='https://www.vrbo.com/1006784'>VRBO--1006784</a>
<br>
row-num:357"
NA,NA,NA,Cottage,NA,NA,NA,NA,NA,38.026832,NA,-78.474058,1,1,2,NA,25,NA,284,5,NA,785819,NA,NA,NA,https://www.vrbo.com/785819,VRBO,650,23,358,"<a href='https://www.vrbo.com/785819'>VRBO--785819</a>
<br>
row-num:358"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.0338672,NA,-78.4771097,2,2,6,NA,19,NA,375,4.9,NA,694133,NA,NA,NA,https://www.vrbo.com/694133,VRBO,0,2,359,"<a href='https://www.vrbo.com/694133'>VRBO--694133</a>
<br>
row-num:359"
NA,NA,NA,Studio,NA,NA,NA,NA,NA,38.03867608,NA,-78.47430191,1,1,4,NA,NA,NA,60,NA,NA,1899471,NA,NA,NA,https://www.vrbo.com/1899471,VRBO,480,30,360,"<a href='https://www.vrbo.com/1899471'>VRBO--1899471</a>
<br>
row-num:360"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.03502313,NA,-78.48137177,1,1,3,NA,10,NA,87,4.6,NA,4781968ha,NA,NA,NA,https://www.vrbo.com/4781968ha,VRBO,0,1 night,361,"<a href='https://www.vrbo.com/4781968ha'>VRBO--4781968ha</a>
<br>
row-num:361"
NA,NA,NA,House,NA,NA,NA,NA,NA,38.0262628,NA,-78.47444557,2,3,6,NA,5,NA,326,5,NA,7388330ha,NA,NA,NA,https://www.vrbo.com/7388330ha,VRBO,0,23,362,"<a href='https://www.vrbo.com/7388330ha'>VRBO--7388330ha</a>
<br>
row-num:362"
NA,NA,NA,Cottage,NA,NA,NA,NA,NA,38.037173,NA,-78.512092,1,1,4,NA,21,NA,175,4.9,NA,861878,NA,NA,NA,https://www.vrbo.com/861878,VRBO,800,3,363,"<a href='https://www.vrbo.com/861878'>VRBO--861878</a>
<br>
row-num:363"
